SMILES,molar_mass,log_p_sat,c,volatility
C(=O)C(O)(O)C(OO)(C(=O))C(O)C(=O),208.1229,-9.083701723119251,7.164160991600876e-08,LVOC
C(=O)C(O)(O)C(OO)(C)C(=O)C(=O),192.1235,-8.57814466144397,2.1182783102837066e-07,LVOC
C(=O)C(O)(O)C(OO)(C)OC(=O)C(=O),208.1229,-9.016130073926456,8.370222175316618e-08,LVOC
C(=O)C(O)(O)C(OO)C(=O),150.0868,-7.073079945211337,5.294314593254254e-06,SVOC
C(=O)C(O)(O)C(OO)C(ON(=O)(=O))C(=O),225.1104,-5.467119468506135,0.000320496493397291,IVOC
C(=O)C(O)(O)C1(C(ON(=O)(=O)))OC1C(=O),221.1217,-5.8100334644058975,0.00014293714101167515,SVOC
C(=O)C(O)(O)C1(C)OC1(OO)C(=O),192.1235,-7.900138957018892,1.0092266817258296e-06,SVOC
C(=O)C(O)(O)C1(OO)OC1C(=O),178.0969,-6.878355517669595,9.836668448434403e-06,SVOC
C(=O)C(O)(O)C1OC1(OO)C(=O),178.0969,-7.766655725028702,1.2721778392207235e-06,SVOC
C(=O)C(O)(ON(=O)(=O))C(O)(C(=O)(OO))C(=O)C(=O),267.104,-6.9473528866999725,1.2585622355285465e-05,SVOC
C(=O)C(O)(ON(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))C(=O)C(O)C(=O),342.1275,-7.448213128735294,5.087706458483596e-06,SVOC
C(=O)C(O)(ON(=O)(=O))C(O)(C)C(=O)C(=O),221.1217,-6.352324303549614,4.100664628154535e-05,SVOC
C(=O)C(O)(ON(=O)(=O))C(O)(C)C(=O)C(O)C(=O),251.1477,-5.616773374500983,0.0002533395657507847,SVOC
C(=O)C(O)(ON(=O)(=O))C(O)(C)C(=O)C(ON(=O)(=O))C(=O),296.1452,-7.467910544280009,4.2086357952350425e-06,SVOC
C(=O)C(O)(ON(=O)(=O))C(O)(O)C(=O)C(OO)C(=O),269.1199,-7.987872870406981,1.1551014615360948e-06,SVOC
C(=O)C(O)(OO)C(=O),120.0609,-3.265133466142052,0.02721543745561545,IVOC
C(=O)C(O)(OO)C(=O)C(O)(C(O))C(ON(=O)(=O))OC(=O),299.1459,-9.434904142515586,4.586972151311598e-08,LVOC
C(=O)C(O)(OO)C(=O)C(O)(C(ON(=O)(=O)))C(ON(=O)(=O))OC(=O),344.1434,-8.46206146771034,4.957071331305856e-07,SVOC
C(=O)C(O)(OO)C(=O)C(O)(C)C(ON(=O)(=O))OC(=O),283.1465,-8.651020724397954,2.6395972320076e-07,LVOC
C(=O)C(O)(OO)C(=O)C(ON(=O)(=O))OC(=O),239.0939,-3.816859686517998,0.015214441007707906,IVOC
C(=O)C(O)(OO)C(=O)C(OO)(C)OC(=O),224.1223,-4.584336083489839,0.0024361059819095997,IVOC
C(=O)C(O)(OO)C(=O)C(OO)OC(=O)C(=O),238.1058,-5.725395311480487,0.00018703455642986888,SVOC
C(=O)C(O)(OO)C(=O)C1OC1(OO)C(=O),222.1064,-5.714071132157779,0.00017907589558286728,SVOC
C(=O)C(O)(OO)C(O)(C(=O)(O))C(=O)C(=O)C(=O),250.1165,-8.663717290235425,2.264499575216062e-07,LVOC
C(=O)C(O)(OO)C(O)(C(=O)(OON(=O)(=O)))C(=O)C(O)C(=O),313.1294,-8.955299255160961,1.4486777225840026e-07,LVOC
C(=O)C(O)(OO)C(O)(C)C(=O)C(=O)C(=O),220.1336,-7.155654503787064,6.420650395348935e-06,SVOC
C(=O)C(O)(OO)C(O)(C)C(=O)OC(=O),208.1229,-4.684737963997519,0.0017952671979459761,IVOC
C(=O)C(O)(OO)C(O)(C)C(OO)OC(=O),226.1382,-9.62372073520602,2.2449175069795555e-08,LVOC
C(=O)C(O)(OO)C(ON(=O)(=O))(C(=O)(OO))C1OC1C(=O),297.13,-7.717040385487413,2.379322483469385e-06,SVOC
C(=O)C(O)(OO)C(ON(=O)(=O))(C(ON(=O)(=O)))C1OC1C(=O),312.1446,-5.686971585655435,0.00026787453585530054,SVOC
C(=O)C(O)(OO)C(ON(=O)(=O))(C(OO))C(=O)OC(=O)C(=O),313.1294,-8.36434103462787,5.648459279671141e-07,SVOC
C(=O)C(O)(OO)C(ON(=O)(=O))(C)C(=O)OC(=O)C(=O),281.1306,-5.702461072798811,0.00023280603684110312,SVOC
C(=O)C(O)(OO)C(ON(=O)(=O))(C)C(OO)OC(=O),271.1358,-5.367775667534243,0.0004852420042415338,IVOC
C(=O)C(O)(OO)C(ON(=O)(=O))C(=O)OC(=O)C(=O),267.104,-5.203148083167156,0.000698360230556251,IVOC
C(=O)C(O)(OO)C(ON(=O)(=O))C(OO)OC(=O),257.1092,-6.699197004232102,2.145200076811985e-05,SVOC
C(=O)C(O)(OO)C(ON(=O)(=O))C1OC1C(=O),237.1211,-4.824193001518553,0.001483625846004453,IVOC
C(=O)C(O)(OO)C(OO)(C(=O)(O))C1OC1C(=O),252.1324,-11.608948641115706,2.589567332073131e-10,ELVOC
C(=O)C(O)(OO)C(OO)(C(ON(=O)(=O)))C1OC1C(=O),283.1465,-9.060579377871717,1.0279666158898405e-07,LVOC
C(=O)C(O)(OO)C(OO)(C)C(=O)OC(=O)C(=O),252.1324,-5.585493490467203,0.00027332688906700904,SVOC
C(=O)C(O)(OO)C(OO)C(ON(=O)(=O))(C)OC(=O),271.1358,-8.228754289001525,6.683127804287198e-07,SVOC
C(=O)C(O)(OO)C(OO)C(OO)OC(=O),228.111,-8.057305722423926,8.34425748534534e-07,SVOC
C(=O)C(O)(OO)C(OO)C1(C(=O)(OON(=O)(=O)))OC1C(=O),313.1294,-8.44490396304393,4.6920979948373386e-07,SVOC
C(=O)C(O)(OO)C(OO)C1(C(OO))OC1C(=O),254.1483,-12.232846408587523,6.205660200275392e-11,ELVOC
C(=O)C(O)(OO)C(OO)C1(O)OC1(O)C(=O),240.1217,-9.414314000028218,3.860687063794153e-08,LVOC
C(=O)C(O)(OO)C(OO)C1(O)OC1(ON(=O)(=O))C(=O),285.1193,-9.76830688445256,2.0289293411321242e-08,LVOC
C(=O)C(O)(OO)C(OO)C1OC1(ON(=O)(=O))C(=O),269.1199,-7.753141345368918,1.9831321643582847e-06,SVOC
C(=O)C(O)(OO)C(OO)C1OC1(OO)C(=O),240.1217,-10.204576565323343,6.2575169560297045e-09,LVOC
C(=O)C(O)(OO)C1OC1C(=O),162.0975,-5.060289280203564,0.0005888900652160705,IVOC
C(=O)C(O)C(=O),88.0621,-3.1505817539469763,0.025986899978561732,IVOC
C(=O)C(O)C(=O)C(=O)C(=O)C(ON(=O)(=O)),219.1058,-5.548291526565144,0.0002587673858612372,SVOC
C(=O)C(O)C(=O)C(=O)C(OO)C(=O),190.1076,-6.090040746567536,6.449201162845242e-05,SVOC
C(=O)C(O)C(=O)C(=O)OC(=O)C(=O)C,202.1183,-6.142081818267735,6.0823444281208973e-05,SVOC
C(=O)C(O)C(=O)C(=O)OC(=O)C(=O)C(=O),216.1019,-5.396413702612079,0.0003620696095684316,IVOC
C(=O)C(O)C(=O)C(=O)OC(=O)C(=O)C(O),218.1177,-6.486712401565964,2.968422391864445e-05,SVOC
C(=O)C(O)C(=O)C(C(ON(=O)(=O)))=C,189.1229,-5.244605723062029,0.00044945434855549806,IVOC
C(=O)C(O)C(=O)C(N(=O)(=O))(OO)OC(=O),223.0945,-5.344277691490854,0.0004214619412597244,IVOC
C(=O)C(O)C(=O)C(O)(C(=O)(OON(=O)(=O)))C(OO)C(=O),297.13,-9.578020177956548,3.2769779265779e-08,LVOC
C(=O)C(O)C(=O)C(O)(C(=O))C(=O),174.1082,-2.702239488900866,0.14425368885848436,IVOC
C(=O)C(O)C(=O)C(O)(C)C(ON(=O)(=O))C(=O),235.1483,-7.536773136852861,2.8517792030523314e-06,SVOC
C(=O)C(O)C(=O)C(O)(N(=O)(=O))C(O)(OO)C(=O),253.1205,-11.193372453647417,6.768649989508221e-10,LVOC
C(=O)C(O)C(=O)C(O)(O)C(=O)OC(=O),206.107,-9.996754410670896,8.66733379374823e-09,LVOC
C(=O)C(O)C(=O)C(O)(O)C(=O)OC(=O)C(=O),234.1171,-9.40042908612575,3.886433498295356e-08,LVOC
C(=O)C(O)C(=O)C(O)(O)C(ON(=O)(=O))OC(=O),253.1205,-6.30100174833235,5.282904529858563e-05,SVOC
C(=O)C(O)C(=O)C(O)(O)C(OO)(C(ON(=O)(=O)))OC(=O),299.1459,-9.323425141806116,5.929322930986893e-08,LVOC
C(=O)C(O)C(=O)C(O)(O)C(OO)OC(=O)C(=O),252.1324,-7.516363301812812,3.2048857125033746e-06,SVOC
C(=O)C(O)C(=O)C(O)(OO)C(ON(=O)(=O))(C(ON(=O)(=O)))OC(=O),344.1434,-6.662399946289852,3.125263859362441e-05,SVOC
C(=O)C(O)C(=O)C(O)(OO)C(ON(=O)(=O))OC(=O),269.1199,-13.209817856219289,6.929073171693214e-12,ELVOC
C(=O)C(O)C(=O)C(O)C(ON(=O)(=O))C(=O),221.1217,-7.409927274105855,3.5912966591675157e-06,SVOC
C(=O)C(O)C(=O)C(ON(=O)(=O))(C(=O)(OO))OC(=O),267.104,-6.637886406173422,2.5664994567805503e-05,SVOC
C(=O)C(O)C(=O)C(ON(=O)(=O))(C(ON(=O)(=O)))OC(=O),282.1186,-3.1662054087178464,0.08031071683226665,IVOC
C(=O)C(O)C(=O)C(ON(=O)(=O))C(O)C(=O),221.1217,-3.964935314625032,0.010005602399702503,IVOC
C(=O)C(O)C(=O)C(OO)(C(=O)(O))OC(=O),222.1064,-8.928770487444096,1.0922895443749049e-07,LVOC
C(=O)C(O)C(=O)C(OO)(C(=O))OC(=O),206.107,-5.468374878063657,0.0002925937566336994,SVOC
C(=O)C(O)C(=O)C(OO)(C(ON(=O)(=O)))C(O)C(=O),267.1471,-9.488746881895947,3.618684941795136e-08,LVOC
C(=O)C(O)C(=O)C(OO)(C(ON(=O)(=O)))OC(=O)C(=O),281.1306,-5.907789108448572,0.00014509959560948604,SVOC
C(=O)C(O)C(=O)C(OO)(C(OO))OC(=O)C(=O),252.1324,-7.359087866102125,4.603498253558236e-06,SVOC
C(=O)C(O)C(=O)C(OO)(C)C(=O)C(=O),204.1342,-7.595692002019181,2.16157824183134e-06,SVOC
C(=O)C(O)C(=O)C(OO)(C)C(O)C(=O),206.1501,-7.849739721813054,1.2161608508256906e-06,SVOC
C(=O)C(O)C(=O)C(OO)=C,146.0981,-6.313553224550723,2.9623647717146124e-05,SVOC
C(=O)C(O)C(=O)C(OO)OC(=O),178.0969,-3.9922252991355953,0.00756794996301931,IVOC
C(=O)C(O)C(=O)C(OO)OC(=O)C(=O)C(=O),234.1171,-6.5601225357668405,2.6906536105526786e-05,SVOC
C(=O)C(O)C(=O)C1(C(=O)(OON(=O)(=O)))OC1C(=O),263.1153,-6.429268309126939,4.087191483080288e-05,SVOC
C(=O)C(O)C(=O)C1(C(=O))OC1(O)C(=O),202.1183,-10.943034545954234,9.618742130041174e-10,LVOC
C(=O)C(O)C(=O)C1(C(=O))OC1C(=O),186.1189,-3.212205625445192,0.04765758626742681,IVOC
C(=O)C(O)C(=O)C1(C(ON(=O)(=O)))OC1(O)C(=O),249.1318,-10.622857004384322,2.478102994501654e-09,LVOC
C(=O)C(O)C(=O)C1(C)OC1(O)C(=O),188.1348,-5.745871849587674,0.0001409757706970125,SVOC
C(=O)C(O)C(=O)C1(N(=O)(=O))OC1(O)C(=O),219.1058,-3.971272254636076,0.009770770452792886,IVOC
C(=O)C(O)C(=O)C1(N(=O)(=O))OC1(OO)C(=O),235.1052,-6.020531834237526,9.360037563468003e-05,SVOC
C(=O)C(O)C(=O)C1(O)OC1(=O),160.0817,-8.690218034864376,1.3635492971183475e-07,LVOC
C(=O)C(O)C(=O)C1(O)OC1(C(=O))C,188.1348,-8.80383058514129,1.2336323284835944e-07,LVOC
C(=O)C(O)C(=O)C1(O)OC1(N(=O)(=O))C(=O),219.1058,-4.345283097796618,0.004129694898971373,IVOC
C(=O)C(O)C(=O)C1(ON(=O)(=O))OC1(O)C(=O),235.1052,-3.0919964671219,0.07939862083854977,IVOC
C(=O)C(O)C(=O)C1(ON(=O)(=O))OC1(OO)C(=O),251.1046,-3.9191465453169263,0.01262569559694499,IVOC
C(=O)C(O)C(=O)C1(OO)OC1(O)C(=O),206.107,-10.22926980148686,5.074229799717121e-09,LVOC
C(=O)C(O)C(=O)C1(OO)OC1(ON(=O)(=O))C(=O),251.1046,-4.977753022787579,0.0011031862415971094,IVOC
C(=O)C(O)C(=O)C1(OO)OC1(OO)C(=O),222.1064,-8.354073979959626,4.102364865261823e-07,SVOC
C(=O)C(O)C(=O)C1OC1(C(=O))C(=O),186.1189,-3.111952655084264,0.060032304198301335,IVOC
C(=O)C(O)C(=O)CC(=O),130.0987,-5.774363724598861,9.12969824292993e-05,SVOC
C(=O)C(O)C(=O)OOC(=O)C(=O),176.0811,-2.8944898152300262,0.0937065866190445,IVOC
C(=O)C(O)C(=O)OOC(=O)C(=O)C,190.1076,-2.5860300282519386,0.20583377634449226,IVOC
C(=O)C(O)C(=O)OOC(=O)C(=O)C(=O),204.0912,-2.996970529446382,0.08578294281736615,IVOC
C(=O)C(O)C(=O)OOC(C(=O)(O))C(=O)C(=O),234.1171,-6.820765503301553,1.4764366715549423e-05,SVOC
C(=O)C(O)C(=O)OOC(ON(=O)(=O))(C(=O))C(=O),251.1046,-6.069619957614288,8.9285698812187e-05,SVOC
C(=O)C(O)C(=O)OOC(ON(=O)(=O))C(=O),223.0945,-3.1462058592753297,0.06650130922097053,IVOC
C(=O)C(O)C(C(=O)(OON(=O)(=O)))(C(=O)(OON(=O)(=O)))OOC(=O),344.1004,-4.354070747148967,0.006355674122894574,IVOC
C(=O)C(O)C(C(=O))OOC(=O),162.0975,-5.045996631641128,0.0006085928926860101,IVOC
C(=O)C(O)C(C(O))(C(=O)(OO))OOC(=O),224.1223,-7.536860318686767,2.717514956435913e-06,SVOC
C(=O)C(O)C(C(OO))(C(=O)(OON(=O)(=O)))OOC(=O),285.1193,-7.495763488663954,3.8002338187718475e-06,SVOC
C(=O)C(O)C(N(=O)(=O))C(=O)C(=O),175.0963,-4.817743206056786,0.001111938977188179,IVOC
C(=O)C(O)C(O)(C(=O)(O))OOC(=O),194.0963,-8.609187699078387,1.9924009887779614e-07,LVOC
C(=O)C(O)C(O)(C(=O)(OON(=O)(=O)))C(=O)OC(=O),267.104,-6.091544666968044,9.029899481365925e-05,SVOC
C(=O)C(O)C(O)(C(=O))C(=O)C(=O),174.1082,-5.637427618256318,0.00016747068565470678,SVOC
C(=O)C(O)C(O)(C)C(=O)OC(=O),176.1241,-4.259067938496671,0.0040485363167065535,IVOC
C(=O)C(O)C(O)(C1(O)(ON(=O)(=O)))OOC1C(=O),253.1205,-9.295977078051717,5.344381262423391e-08,LVOC
C(=O)C(O)C(O)(C1(O))OOC1(C(=O))C(=O),220.1336,-8.04934559306867,8.201398867595257e-07,SVOC
C(=O)C(O)C(O)(O)C(=O)C(ON(=O)(=O))C(=O),237.1211,-7.032874556775684,9.175776681555263e-06,SVOC
C(=O)C(O)C(O)(ON(=O)(=O))C(O)(C(=O))C(=O)C(=O),265.1312,-8.168794356336196,7.502632468041086e-07,SVOC
C(=O)C(O)C(O)(OO)C(=O)C(=O)C(=O),206.107,-5.548988719527695,0.00024302514641288527,SVOC
C(=O)C(O)C(O)C(=O)C(=O)C(=O),174.1082,-2.7481185454474724,0.12979198403085795,IVOC
C(=O)C(O)C(O)C(=O)OC(=O),162.0975,-4.460721772873571,0.002342080051402804,IVOC
C(=O)C(O)C(O)C(O)(C(ON(=O)(=O)))C(=O)C(=O),251.1477,-6.278157173198362,5.5248338653680975e-05,SVOC
C(=O)C(O)C(O)C(O)C(=O)C(=O),176.1241,-4.9213831677492905,0.0008810140008048038,IVOC
C(=O)C(O)C(O)C(OO)C(=O),164.1134,-8.22031874951222,4.1245111741362185e-07,SVOC
C(=O)C(O)C(O)C(OO)OC(=O),180.1128,-7.420543950624039,2.8546168050359926e-06,SVOC
C(=O)C(O)C(ON(=O)(=O))(C(=O)(OO))C(=O)OC(=O),267.104,-6.131649264533427,8.233382999048143e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))(C(=O))C(=O),191.0957,-3.711531488722021,0.015497677424584947,IVOC
C(=O)C(O)C(ON(=O)(=O))(C(=O))C(=O)OC(=O),235.1052,-4.209902792406624,0.00605210749912177,IVOC
C(=O)C(O)C(ON(=O)(=O))(C(=O))OC(=O),207.0951,-4.656806611554348,0.001905067652134736,IVOC
C(=O)C(O)C(ON(=O)(=O))(C1(O))OOC1C(=O),237.1211,-7.426012352684344,3.7111203566146186e-06,SVOC
C(=O)C(O)C(ON(=O)(=O))C(=O)OC(=O),207.0951,-3.8817041897256153,0.011350443328293467,IVOC
C(=O)C(O)C(ON(=O)(=O))C(=O)OC(OO)(C(=O))C(=O),281.1306,-7.007601208690689,1.1530658283962181e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C(=O)OOC(=O),223.0945,-4.3286122708015,0.004369419915992576,IVOC
C(=O)C(O)C(ON(=O)(=O))C(=O)OOC(ON(=O)(=O))C(=O),298.118,-5.794887218485968,0.0001995483639860135,SVOC
C(=O)C(O)C(ON(=O)(=O))C(ON(=O)(=O))(C(=O)(O))OC(=O),298.118,-6.846664303279381,1.7712142057544e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C(ON(=O)(=O))(C(=O)(OO))OC(=O),314.1174,-6.5678959478842565,3.5460367911092165e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C(OO)(C(OO))OC(=O)C(=O),299.1459,-9.183325176943512,8.186628235288523e-08,LVOC
C(=O)C(O)C(ON(=O)(=O))C(OO)OC(=O)C(=O),253.1205,-6.6804614634002375,2.2050226115410034e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C(OO)OC(=O)C(=O)C(=O),281.1306,-6.360549244875688,5.115711748935097e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C1(C(=O)(OON(=O)(=O)))OC1(O)C(=O),326.1281,-4.2563669241214575,0.007543423444599808,IVOC
C(=O)C(O)C(ON(=O)(=O))C1(C(=O)(OON(=O)(=O)))OC1(OO)C(=O),342.1275,-6.245255284670258,8.118576555142953e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C1(C(=O)(OON(=O)(=O)))OC1C(=O),310.1287,-5.173094961112462,0.000868948801572769,IVOC
C(=O)C(O)C(ON(=O)(=O))C1(C(ON(=O)(=O)))OC1(OO)C(=O),312.1446,-7.31464910973064,6.313263374878978e-06,SVOC
C(=O)C(O)C(ON(=O)(=O))C1(N(=O)(=O))OC1(OO)C(=O),282.1186,-6.725685431049799,2.2145907417752865e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))C1(O)OC1(=O),207.0951,-12.04434628806884,7.804960801986338e-11,ELVOC
C(=O)C(O)C(ON(=O)(=O))C1(ON(=O)(=O))OC1(O)C(=O),282.1186,-4.513716900212626,0.0036079624655286683,IVOC
C(=O)C(O)C(ON(=O)(=O))C1(OO)OC1(OO)C(=O),269.1199,-7.8715331526928765,1.5099405592742707e-06,SVOC
C(=O)C(O)C(ON(=O)(=O))C1OC1(O)C(=O)C(=O),249.1318,-6.812778927261717,1.6002853505738067e-05,SVOC
C(=O)C(O)C(ON(=O)(=O))CC(=O),177.1122,-4.444461678954394,0.0026566478445672046,IVOC
C(=O)C(O)C(OO)(C(=O)(O))C(=O)C(=O)C(=O),234.1171,-8.774885734424247,1.6409471444706598e-07,LVOC
C(=O)C(O)C(OO)(C(=O)(OO))OOC(=O),226.0951,-8.033854373182823,8.729391434738114e-07,SVOC
C(=O)C(O)C(OO)(C(=O)(OON(=O)(=O)))OC(=O),255.0933,-6.17980147940367,7.037927094374908e-05,SVOC
C(=O)C(O)C(OO)(C(=O)(OON(=O)(=O)))OOC(=O),271.0927,-4.921592171532169,0.0013554167320686933,IVOC
C(=O)C(O)C(OO)(C(=O))C(=O),162.0975,-4.498554482040627,0.0021466884807199455,IVOC
C(=O)C(O)C(OO)(C(=O))C(=O)C(=O),190.1076,-5.841097707845865,0.00011440604235908833,SVOC
C(=O)C(O)C(OO)(C(ON(=O)(=O)))OC(=O)C(=O),253.1205,-6.237088347203897,6.120489588842091e-05,SVOC
C(=O)C(O)C(OO)(C(OO))OOC(=O),212.1116,-8.964408510241858,9.609551104335303e-08,LVOC
C(=O)C(O)C(OO)(C)OOC(=O),180.1128,-5.175549910855606,0.0005018129421394633,IVOC
C(=O)C(O)C(OO)(C1(=O))OOC1C(=O)C(=O),234.1171,-8.743783588287249,1.762774415465692e-07,LVOC
C(=O)C(O)C(OO)(C1(O)(OO))OOC1C(=O),240.1217,-11.632520108390844,2.3359228342171924e-10,ELVOC
C(=O)C(O)C(OO)(C1(O))OOC1(O)C(=O),224.1223,-11.113317515804756,7.20633995525888e-10,LVOC
C(=O)C(O)C(OO)(C1(O))OOC1C(=O)C(=O),236.133,-8.446840305702132,3.5226019409661323e-07,SVOC
C(=O)C(O)C(OO)C(=O)OC(=O)C(=O)C(=O),234.1171,-7.769270699216233,1.6623008528516987e-06,SVOC
C(=O)C(O)C(OO)C(=O)OOC(=O),194.0963,-5.567132511028949,0.0002194986920144281,SVOC
C(=O)C(O)C(OO)C(=O)OOC(=O)C(=O),222.1064,-6.064709448281923,7.987278279751053e-05,SVOC
C(=O)C(O)C(OO)C(O)(C(=O)(OON(=O)(=O)))C(=O)C(=O),297.13,-9.15068931041579,8.766058883262596e-08,LVOC
C(=O)C(O)C(OO)C(O)(C)C(=O)C(=O),206.1501,-9.11012993208503,6.67729876918239e-08,LVOC
C(=O)C(O)C(OO)C(ON(=O)(=O))(C(=O))OC(=O),253.1205,-6.197423190161556,6.705811180302701e-05,SVOC
C(=O)C(O)C(OO)C(OO)(C(OO))OC(=O),242.1376,-11.040273985994004,9.211607793042532e-10,LVOC
C(=O)C(O)C(OO)C(OO)(C)OC(=O)C(=O),238.1489,-8.845996851150149,1.417094850044464e-07,LVOC
C(=O)C(O)C(OO)C1(C(=O)(O))OC1(OO)C(=O),252.1324,-11.21847330030943,6.363595243059536e-10,LVOC
C(=O)C(O)C(OO)C1(C(=O)(OON(=O)(=O)))OC1(O)C(=O),297.13,-8.380923046551125,5.159060815758527e-07,SVOC
C(=O)C(O)C(OO)C1(O)OC1C(=O),192.1235,-10.001962342629728,7.982985458433257e-09,LVOC
C(=O)C(O)C(OO)C1(ON(=O)(=O))OC1(C(=O))C(=O),265.1312,-8.375253633714756,4.6639554648244205e-07,SVOC
C(=O)C(O)C(OO)C1(OO)OC1(OO)C(=O),240.1217,-7.889318427617428,1.2931835538293561e-06,SVOC
C(=O)C(O)C(OO)C1(OO)OC1C(=O),208.1229,-7.752235647626824,1.5368497547790299e-06,SVOC
C(=O)C(O)C(OO)C1OC1(O)C(=O),192.1235,-8.564088957101006,2.1879567035816393e-07,LVOC
C(=O)C(O)C1(C(OO))OOC(=O)C1(=O),206.107,-8.374391698724125,3.632856424219206e-07,SVOC
C(=O)C(O)C1(N(=O)(=O))OC1(O)C(=O)C(=O),219.1058,-7.702406563600115,1.814656804097027e-06,SVOC
C(=O)C(O)C1(N(=O)(=O))OC1C(=O),175.0963,-4.862961886325121,0.001001987430910546,IVOC
C(=O)C(O)C1(O)OC1(OO)C(=O),178.0969,-7.066202482623011,6.38265056509532e-06,SVOC
C(=O)C(O)C1(O)OC1C(=O),146.0981,-5.924426343090722,7.257138573577327e-05,SVOC
C(=O)C(O)C1(O)OOC(=O)C1(O)(OO),210.0957,-7.158850963654726,6.082938017647739e-06,SVOC
C(=O)C(O)C1(O)OOC(O)(C(=O))C1(O)C(=O),236.133,-5.238211903657075,0.0005694976969151744,IVOC
C(=O)C(O)C1(O)OOC(ON(=O)(=O))(C(=O))C1(O)C(=O),281.1306,-9.343602305194178,5.319281882541552e-08,LVOC
C(=O)C(O)C1(ON(=O)(=O))OC1(O)C(=O),207.0951,-2.195996945270388,0.5504527795837791,IVOC
C(=O)C(O)C1(ON(=O)(=O))OC1(OO)C(=O),223.0945,-5.425519417875234,0.00034955590001133015,IVOC
C(=O)C(O)C1(ON(=O)(=O))OOC(OO)(C(=O)(OON(=O)(=O)))C1(O)C(=O),374.1263,-7.248847400397193,8.8047702803608e-06,SVOC
C(=O)C(O)C1(OO)OC1(O)C(=O),178.0969,-7.169984445574426,5.025960898983552e-06,SVOC
C(=O)C(O)C1(OO)OC1C(=O),162.0975,-4.921224599903735,0.0008111457704337591,IVOC
C(=O)C(O)C1OC1(C(=O))C(=O),158.1088,-5.173044818571885,0.00044305578850486246,IVOC
C(=O)C(O)C1OC1(O)C(=O),146.0981,-4.433633014195189,0.0022467706647561923,IVOC
C(=O)C(O)C1OC1(ON(=O)(=O))C(=O),191.0957,-3.69634822225416,0.01604907045229878,IVOC
C(=O)C(O)C1OOC(=O)C1(=O),160.0817,-4.911965154484276,0.0008183210525793235,IVOC
C(=O)C(O)OC(=O)C(ON(=O)(=O)),179.085,-3.303053045673872,0.03720089226743029,IVOC
C(=O)C(O)OOC(=O)C(=O),148.071,-3.029811361330691,0.057703989360638176,IVOC
C(=O)C(ON(=O)(=O))(OO)C(=O)C(OO)OC(=O)C,269.1199,-5.959660998106735,0.00012326279343104524,SVOC
C(=O)C(ON(=O)(=O))(OO)C(=O)C1(O)OC1(C(=O))C,265.1312,-6.895204362422927,1.4086518373637777e-05,SVOC
C(=O)C(ON(=O)(=O))(OO)C(=O)C1OC1(C(=O)(O))C,265.1312,-7.467639110814918,3.7702393138283738e-06,SVOC
C(=O)C(ON(=O)(=O))(OO)C(=O)C1OC1(C(=O)(OO))C,281.1306,-6.954751702810027,1.3022777116174147e-05,SVOC
C(=O)C(ON(=O)(=O))(OO)C(=O)C1OC1(C(=O))C(O),265.1312,-6.616144131666698,2.678328834125113e-05,SVOC
C(=O)C(ON(=O)(=O))(OO)C(C(=O)(O))OOC(=O)C(=O),283.1034,-6.915151331505041,1.4366168127591458e-05,SVOC
C(=O)C(ON(=O)(=O))(OO)C(ON(=O)(=O))(C)OC(=O),270.1079,-4.012609918440535,0.010951523994333991,IVOC
C(=O)C(ON(=O)(=O))(OO)C(OO)(C)C(OO)OC(=O),287.1352,-9.903982367310403,1.4950346551074027e-08,LVOC
C(=O)C(ON(=O)(=O))(OO)C(OO)OC(=O),227.0832,-5.410652407364887,0.00036819661305882836,IVOC
C(=O)C(ON(=O)(=O))(OO)C1OC1(ON(=O)(=O))C(=O),268.0921,-3.72891291871709,0.020889030736060816,IVOC
C(=O)C(ON(=O)(=O))(OO)C1OC1C(=O),207.0951,-4.268904644694081,0.004653849875714457,IVOC
C(=O)C(ON(=O)(=O))C(=O)C(=O)C(=O)C(=O)C,231.1165,-3.2156990088725084,0.05870554633910358,IVOC
C(=O)C(ON(=O)(=O))C(=O)C(=O)C(=O)C(O),219.1058,-5.4120990519447085,0.00035408050264977933,IVOC
C(=O)C(ON(=O)(=O))C(=O)C(=O)C(OO)C(=O),235.1052,-4.423614601665482,0.003699941216716588,IVOC
C(=O)C(ON(=O)(=O))C(=O)C(=O)OC(=O)C,219.1058,-2.603103550857476,0.22808541454657477,IVOC
C(=O)C(ON(=O)(=O))C(=O)C(C)(C(=O)(O))OOC(=O),265.1312,-5.631443484272431,0.0002585619082003125,SVOC
C(=O)C(ON(=O)(=O))C(=O)C(C)=C,173.1235,-1.770011163455189,1.2271341749697668,IVOC
C(=O)C(ON(=O)(=O))C(=O)C(O)(C(=O)(OO))C(ON(=O)(=O))C(=O),326.1281,-6.532988860884,3.9897579653025206e-05,SVOC
C(=O)C(ON(=O)(=O))C(=O)C(O)(C)C(=O)C(=O),233.1324,-4.525924917692052,0.002898844422500824,IVOC
